design_id,design_class,graph_path,spatial_path,timing_rpt_path,clock_target_ns,wns,tns,freq_mhz,slack_p0,slack_p10,slack_p50,slack_p90,violation_count,clock_period,mean_density,std_density,peak_density,hotspot_tile_count,utilization_estimate,max_fan_out,register_count,avg_path_depth,total_edges,node_count,edge_density,total_power,freq_mhz_label,cell_area
multiplier_32b_fast_aug0081,arithmetic,data\augmented\graph\multiplier_32b_fast_aug0081.pt,data\augmented\spatial\multiplier_32b_fast_aug0081.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\multiplier_32b_fast\timing.rpt,2.0,-0.0009668578270313582,-0.002688075593821655,515.0793141653752,-0.0009876526386692877,-0.0010371641478365355,0.30667170581191244,0.6703153638967853,4,2.0,0.016666667535901,0.0750555396080017,1.0,485,0.0485,0,102,0.0,0,500,0.0,10.105453122822949,510.9836702652544,46080.736763936366
multiplier_32b_nominal_aug0082,arithmetic,data\augmented\graph\multiplier_32b_nominal_aug0082.pt,data\augmented\spatial\multiplier_32b_nominal_aug0082.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\multiplier_32b_nominal\timing.rpt,3.0,-0.01431646897101276,-0.07153237236960887,325.27338836766694,-0.014748582529156066,-0.014133573129843355,0.6766353837984853,1.1164171902555111,5,3.0,0.025000000372529,0.1152171865105629,1.0,472,0.0472,0,96,0.0,0,500,0.0,5.924006981248018,321.428742268363,38136.46150000606
multiplier_32b_relaxed_aug0083,arithmetic,data\augmented\graph\multiplier_32b_relaxed_aug0083.pt,data\augmented\spatial\multiplier_32b_relaxed_aug0083.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\multiplier_32b_relaxed\timing.rpt,4.0,0.006944707641907627,0.0,273.61807128460435,0.007011655293481977,0.05572964194768447,0.676461877434881,1.1433820139170667,0,4.0,0.025000000372529,0.1121383085846901,1.0,486,0.0486,0,84,0.0,0,500,0.0,3.6449908289560926,257.61442572908163,24848.574211552535
adder_tree_64_fast_aug0084,arithmetic,data\augmented\graph\adder_tree_64_fast_aug0084.pt,data\augmented\spatial\adder_tree_64_fast_aug0084.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\adder_tree_64_fast\timing.rpt,2.0,-0.06352601274727528,-0.1820635246934056,481.76553401494385,-0.06942485464377172,-0.056429679411560955,0.4538011215840922,0.5925145749008585,3,2.0,0.016666667535901,0.0771002322435379,1.0,471,0.0471,0,108,0.0,0,500,0.0,5.640186613539102,499.08009687584644,24346.123030334365
adder_tree_64_nominal_aug0085,arithmetic,data\augmented\graph\adder_tree_64_nominal_aug0085.pt,data\augmented\spatial\adder_tree_64_nominal_aug0085.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\adder_tree_64_nominal\timing.rpt,3.0,-0.006202427385797931,-0.005950233612296176,341.90895005405355,-0.005937557891208727,0.0532770853663245,0.5009302143167517,0.976535733548374,1,3.0,0.016666667535901,0.0773879140615463,1.0,470,0.047,0,79,0.0,0,500,0.0,3.030285882191344,352.5359724873758,23380.629312726807
adder_tree_64_relaxed_aug0086,arithmetic,data\augmented\graph\adder_tree_64_relaxed_aug0086.pt,data\augmented\spatial\adder_tree_64_relaxed_aug0086.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\adder_tree_64_relaxed\timing.rpt,4.0,0.031519536233956,0.0,241.21521102565848,0.03071668303412988,0.06220114329375851,0.6691356761339691,1.2626355945413206,0,4.0,0.016666667535901,0.0753510296344757,1.0,483,0.0483,0,90,0.0,0,500,0.0,2.879028014733423,243.94491341734047,15713.883965344636
cordic_pipeline_fast_aug0087,arithmetic,data\augmented\graph\cordic_pipeline_fast_aug0087.pt,data\augmented\spatial\cordic_pipeline_fast_aug0087.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\cordic_pipeline_fast\timing.rpt,2.0,-0.11369721227992545,-0.4426036805811702,480.7973161118845,-0.11746613762279234,-0.09174996423171854,0.23251413642351043,0.6864937568010538,4,2.0,0.016666667535901,0.0771002247929573,1.0,471,0.0471,0,92,0.0,0,500,0.0,13.989149124404799,475.94845444304275,52453.104250263685
cordic_pipeline_nominal_aug0088,arithmetic,data\augmented\graph\cordic_pipeline_nominal_aug0088.pt,data\augmented\spatial\cordic_pipeline_nominal_aug0088.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\cordic_pipeline_nominal\timing.rpt,3.0,0.010414652039277833,0.0,324.762972324831,0.011562949139705458,0.06589210078881816,0.43053797840245767,1.0084742890893883,0,3.0,0.025000000372529,0.1154339611530304,1.0,471,0.0471,0,88,0.0,0,500,0.0,9.4037646086352,318.46122969297886,50345.41586685214
cordic_pipeline_relaxed_aug0089,arithmetic,data\augmented\graph\cordic_pipeline_relaxed_aug0089.pt,data\augmented\spatial\cordic_pipeline_relaxed_aug0089.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\cordic_pipeline_relaxed\timing.rpt,4.0,0.10370832845777324,0.0,257.0441208457417,0.12354319907198978,0.22803070320037921,1.1010217776510431,1.329737751741102,0,4.0,0.025000000372529,0.1132475137710571,1.0,481,0.0481,0,93,0.0,0,500,0.0,7.130575852515683,247.63636719940996,40349.94412797292
uart_controller_fast_aug0090,control,data\augmented\graph\uart_controller_fast_aug0090.pt,data\augmented\spatial\uart_controller_fast_aug0090.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\uart_controller_fast\timing.rpt,2.0,-0.0624248458006299,-0.27799294271962127,485.3721709640385,-0.06513172073312981,-0.05315846191572795,0.2906125452155168,0.5875892742361424,5,2.0,0.025000000372529,0.1136881709098815,1.0,479,0.0479,0,90,0.0,0,500,0.0,3.467399434332173,473.6494271226429,17825.071332407286
uart_controller_nominal_aug0091,control,data\augmented\graph\uart_controller_nominal_aug0091.pt,data\augmented\spatial\uart_controller_nominal_aug0091.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\uart_controller_nominal\timing.rpt,3.0,-0.02246620284791517,-0.02321548048015143,333.90200956941186,-0.020796213624479667,0.1416651418997472,0.5182381350639231,1.0527340651956139,1,3.0,0.025000000372529,0.1128051429986953,1.0,483,0.0483,0,87,0.0,0,500,0.0,2.2152026034313863,342.54240950891256,16083.606267547355
uart_controller_relaxed_aug0092,control,data\augmented\graph\uart_controller_relaxed_aug0092.pt,data\augmented\spatial\uart_controller_relaxed_aug0092.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\uart_controller_relaxed\timing.rpt,4.0,-0.04585131322022806,-0.04700406065476182,247.66764579088564,-0.043090190534691084,0.0903877998187288,0.49533021638217917,1.4046223036328922,1,4.0,0.025000000372529,0.1114674806594848,1.0,489,0.0489,0,95,0.0,0,500,0.0,1.2151028478809318,243.11531150190945,12736.165607698282
spi_master_fast_aug0093,control,data\augmented\graph\spi_master_fast_aug0093.pt,data\augmented\spatial\spi_master_fast_aug0093.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\spi_master_fast\timing.rpt,2.0,-0.274603358049632,-1.0116079949133958,418.1989556927975,-0.28241406396079977,-0.24380488940455972,0.34294693321788305,0.7090384826276732,4,2.0,0.016666667535901,0.0763762593269348,1.0,477,0.0477,0,89,0.0,0,500,0.0,4.582771885590665,448.39009379061537,20723.151883329323
spi_master_nominal_aug0094,control,data\augmented\graph\spi_master_nominal_aug0094.pt,data\augmented\spatial\spi_master_nominal_aug0094.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\spi_master_nominal\timing.rpt,3.0,-0.023571181223442622,-0.02436746105379744,302.22326543990096,-0.026416630496775576,0.1632872187518395,0.3946030985785073,1.1429529100785816,1,3.0,0.025000000372529,0.1141271218657493,1.0,477,0.0477,0,100,0.0,0,500,0.0,3.4133003674155256,324.51734218545295,18619.360817654662
spi_master_relaxed_aug0095,control,data\augmented\graph\spi_master_relaxed_aug0095.pt,data\augmented\spatial\spi_master_relaxed_aug0095.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\spi_master_relaxed\timing.rpt,4.0,0.06367596494566338,0.0,240.4925238943244,0.062100954325139034,0.11216127710410974,0.9413862338033879,1.5648388962059794,0,4.0,0.025000000372529,0.1128051429986953,1.0,483,0.0483,0,96,0.0,0,500,0.0,2.192518825884317,249.19007442714144,14610.238159452048
i2c_master_fast_aug0096,control,data\augmented\graph\i2c_master_fast_aug0096.pt,data\augmented\spatial\i2c_master_fast_aug0096.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\i2c_master_fast\timing.rpt,2.0,-0.132819278923016,-0.2892891259988653,520.3225072431319,-0.14239397077226723,-0.10526350448037688,0.2555116985842083,0.7089976429706499,2,2.0,0.016666667535901,0.0766666680574417,1.0,475,0.0475,0,91,0.0,0,500,0.0,2.5816355935796538,455.4099258881833,14461.278937620222
i2c_master_nominal_aug0097,control,data\augmented\graph\i2c_master_nominal_aug0097.pt,data\augmented\spatial\i2c_master_nominal_aug0097.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\i2c_master_nominal\timing.rpt,3.0,-0.00506456765182423,-0.004974680243391707,343.0019981007785,-0.004562530738219258,0.07698519480342397,0.7625617676002188,1.0384908489585094,1,3.0,0.025000000372529,0.1147824078798294,1.0,474,0.0474,0,82,0.0,0,500,0.0,1.2215559006169756,346.7514230242361,13075.91663056287
i2c_master_relaxed_aug0098,control,data\augmented\graph\i2c_master_relaxed_aug0098.pt,data\augmented\spatial\i2c_master_relaxed_aug0098.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\i2c_master_relaxed\timing.rpt,4.0,-0.04177047734187304,-0.04838866523104423,215.8311045143788,-0.0492660510896836,0.07285746600490163,0.8173886940711786,1.467806627589396,1,4.0,0.022749999538064,0.1072727218270301,1.0,442,0.0442,0,93,0.0,0,455,0.0,1.146561750906512,244.41939795666525,8570.396516298639
can_controller_fast_aug0099,control,data\augmented\graph\can_controller_fast_aug0099.pt,data\augmented\spatial\can_controller_fast_aug0099.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\can_controller_fast\timing.rpt,2.0,-0.1768369328985683,-0.41664672080987414,407.50684013781915,-0.17709258613690287,-0.13244451068308485,0.32095287264812544,0.6311555035840807,3,2.0,0.0125000001862645,0.0573912039399147,1.0,477,0.0477,0,99,0.0,0,500,0.0,6.419341272579529,474.8486207758473,31097.76208043136
can_controller_nominal_aug0100,control,data\augmented\graph\can_controller_nominal_aug0100.pt,data\augmented\spatial\can_controller_nominal_aug0100.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\can_controller_nominal\timing.rpt,3.0,-0.010770239539216974,-0.013088942059500886,298.5010672649198,-0.012461969729464058,0.12769719316076136,0.5542111923028354,0.9000224566919072,1,3.0,0.016666667535901,0.0763762593269348,1.0,476,0.0476,0,109,0.0,0,500,0.0,4.73752445582712,330.141146756476,25658.690991133146
can_controller_relaxed_aug0101,control,data\augmented\graph\can_controller_relaxed_aug0101.pt,data\augmented\spatial\can_controller_relaxed_aug0101.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\can_controller_relaxed\timing.rpt,4.0,-0.02936880029205111,-0.05826806173929389,249.25089935464928,-0.02977265863269164,0.008219254784305392,0.40049769593822515,1.2490741211103253,2,4.0,0.025000000372529,0.1114674806594848,1.0,489,0.0489,0,91,0.0,0,500,0.0,2.5597512141559227,242.38557546026377,20921.68824940654
ethernet_mac_fast_aug0102,control,data\augmented\graph\ethernet_mac_fast_aug0102.pt,data\augmented\spatial\ethernet_mac_fast_aug0102.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ethernet_mac_fast\timing.rpt,2.0,-0.16185611448668208,-0.6639656616832887,463.1809923542581,-0.1547101063313882,-0.14490670748271256,0.24527684981037937,0.7507665774509349,5,2.0,0.016666667535901,0.0762306451797485,1.0,477,0.0477,0,92,0.0,0,500,0.0,18.061481114043374,455.13921243790145,65735.06094701406
ethernet_mac_nominal_aug0103,control,data\augmented\graph\ethernet_mac_nominal_aug0103.pt,data\augmented\spatial\ethernet_mac_nominal_aug0103.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ethernet_mac_nominal\timing.rpt,3.0,0.07118705933732901,0.0,301.7961322828642,0.06160272049149611,0.13277550737740415,0.47056606757557123,1.0067239787768412,0,3.0,0.025000000372529,0.1128051355481147,1.0,483,0.0483,0,105,0.0,0,500,0.0,9.504464017084054,331.3854307144789,56884.55883780404
ethernet_mac_relaxed_aug0104,control,data\augmented\graph\ethernet_mac_relaxed_aug0104.pt,data\augmented\spatial\ethernet_mac_relaxed_aug0104.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ethernet_mac_relaxed\timing.rpt,4.0,-0.04695655110989134,-0.046991958393561246,285.67715848153296,-0.04514666553017978,0.13061978510388858,0.39110769752475916,1.1412188805407704,1,4.0,0.025000000372529,0.1116915419697761,1.0,488,0.0488,0,95,0.0,0,500,0.0,7.756703002469025,245.0546525523611,38289.10032717653
pcie_link_fast_aug0105,control,data\augmented\graph\pcie_link_fast_aug0105.pt,data\augmented\spatial\pcie_link_fast_aug0105.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\pcie_link_fast\timing.rpt,2.0,-0.17260256821640996,-0.719374598557793,467.9376487052871,-0.2018841083298103,-0.17500450266714665,0.32881894753403546,0.6595547180178849,4,2.0,0.016666667535901,0.0773879140615463,1.0,470,0.047,0,98,0.0,0,500,0.0,11.64167489600828,450.3548295809809,54939.52451505499
pcie_link_nominal_aug0106,control,data\augmented\graph\pcie_link_nominal_aug0106.pt,data\augmented\spatial\pcie_link_nominal_aug0106.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\pcie_link_nominal\timing.rpt,3.0,-0.06652354968011055,-0.2887488452479886,342.6132104190276,-0.06504722341390344,-0.059771523316178604,0.3250044132753819,0.9729501479277018,5,3.0,0.025000000372529,0.1128051429986953,1.0,483,0.0483,0,102,0.0,0,500,0.0,7.949673202980647,337.5637329881004,44243.26249128487
pcie_link_relaxed_aug0107,control,data\augmented\graph\pcie_link_relaxed_aug0107.pt,data\augmented\spatial\pcie_link_relaxed_aug0107.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\pcie_link_relaxed\timing.rpt,4.0,-0.011091651167184574,-0.012275962263167801,262.2438939546976,-0.012179612455062576,0.05161185582151886,0.7787082520605737,1.5020964447735867,1,4.0,0.016666667535901,0.0756453722715377,1.0,481,0.0481,0,105,0.0,0,500,0.0,6.474513071546371,253.96003938436152,35644.97400891474
aes_cipher_fast_aug0108,arithmetic,data\augmented\graph\aes_cipher_fast_aug0108.pt,data\augmented\spatial\aes_cipher_fast_aug0108.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\aes_cipher_fast\timing.rpt,2.0,-0.22158008931545226,-0.6104683662234693,454.32420924257514,-0.2240757734061294,-0.1988271156019583,0.3825537255780679,0.5752978764019926,3,2.0,0.016666667535901,0.0763762593269348,1.0,476,0.0476,0,98,0.0,0,500,0.0,14.604072352844202,453.6699584817076,52657.85415131553
aes_cipher_nominal_aug0109,arithmetic,data\augmented\graph\aes_cipher_nominal_aug0109.pt,data\augmented\spatial\aes_cipher_nominal_aug0109.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\aes_cipher_nominal\timing.rpt,3.0,-0.013015996025793362,-0.036797264158581984,325.8718252167383,-0.013015985523440621,-0.011806876593307071,0.2483005001139456,1.1216783122449976,3,3.0,0.025000000372529,0.1130265519022941,1.0,482,0.0482,0,100,0.0,0,500,0.0,7.473620375398883,321.2936589713225,42907.38787951847
aes_cipher_relaxed_aug0110,arithmetic,data\augmented\graph\aes_cipher_relaxed_aug0110.pt,data\augmented\spatial\aes_cipher_relaxed_aug0110.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\aes_cipher_relaxed\timing.rpt,4.0,0.0714519517997549,0.0,279.3278876134431,0.07439560327292788,0.15230980197116561,0.6779813837218255,1.1936511455211356,0,4.0,0.025000000372529,0.1125833019614219,1.0,484,0.0484,0,82,0.0,0,500,0.0,6.473322918879152,250.02947153019866,36640.16607645669
sha256_fast_aug0111,arithmetic,data\augmented\graph\sha256_fast_aug0111.pt,data\augmented\spatial\sha256_fast_aug0111.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\sha256_fast\timing.rpt,2.0,-0.16816531131741416,-0.7293329525305031,472.3929414823398,-0.16565456424371808,-0.15407833904926335,0.45052941177197137,0.7300732972840107,5,2.0,0.016666667535901,0.0759385675191879,1.0,480,0.048,0,101,0.0,0,500,0.0,21.30908606302318,491.3271960174474,70177.72956696007
sha256_nominal_aug0112,arithmetic,data\augmented\graph\sha256_nominal_aug0112.pt,data\augmented\spatial\sha256_nominal_aug0112.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\sha256_nominal\timing.rpt,3.0,-0.041676849670922826,-0.038418500452587115,338.83869502366724,-0.03844746915565541,0.20333414888989176,0.47446886085213535,1.0352781131081967,1,3.0,0.025000000372529,0.1134680584073066,1.0,480,0.048,0,86,0.0,0,500,0.0,13.008346160386427,343.57494343522507,54733.29656280129
sha256_relaxed_aug0113,arithmetic,data\augmented\graph\sha256_relaxed_aug0113.pt,data\augmented\spatial\sha256_relaxed_aug0113.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\sha256_relaxed\timing.rpt,4.0,-0.03361118658419605,-0.055615267342140534,240.99964254746945,-0.040328937103187135,0.12357654220893237,0.8693936677897676,1.1875677435493108,2,4.0,0.025000000372529,0.1145643889904022,1.0,475,0.0475,0,88,0.0,0,500,0.0,7.6347485019269605,244.35130516814732,51090.17591448217
fpu_fast_aug0114,arithmetic,data\augmented\graph\fpu_fast_aug0114.pt,data\augmented\spatial\fpu_fast_aug0114.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\fpu_fast\timing.rpt,2.0,-0.09837810043807288,-0.33839055262103696,508.41740118407415,-0.09833205004220866,-0.08585962995334458,0.25493143571907373,0.6824643425913074,4,2.0,0.025000000372529,0.1141271218657493,1.0,477,0.0477,0,83,0.0,0,500,0.0,22.812222445695568,487.7334818054794,89125.19119176413
fpu_nominal_aug0115,arithmetic,data\augmented\graph\fpu_nominal_aug0115.pt,data\augmented\spatial\fpu_nominal_aug0115.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\fpu_nominal\timing.rpt,3.0,0.05464938954731807,0.0,318.56080577771,0.05113228610269026,0.09362822987968514,0.6049054063501319,1.0906765223801385,0,3.0,0.025000000372529,0.1143459677696228,1.0,476,0.0476,0,103,0.0,0,500,0.0,18.3773986562282,330.7332496556672,96622.25262566104
fpu_relaxed_aug0116,arithmetic,data\augmented\graph\fpu_relaxed_aug0116.pt,data\augmented\spatial\fpu_relaxed_aug0116.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\fpu_relaxed\timing.rpt,4.0,-0.04785516976587974,-0.042587206199658466,251.83065163602174,-0.047411119949779174,0.09841802999622556,0.5923720969221481,1.2158419513866323,1,4.0,0.025000000372529,0.1119151413440704,1.0,487,0.0487,0,98,0.0,0,500,0.0,12.681492808536913,246.01039107540973,61417.153133011685
multiplier_32b_fast_aug0117,arithmetic,data\augmented\graph\multiplier_32b_fast_aug0117.pt,data\augmented\spatial\multiplier_32b_fast_aug0117.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\multiplier_32b_fast\timing.rpt,2.0,-0.0009870042123220697,-0.0029785046509505798,506.25406065848216,-0.0009627816887205181,-0.0010466521504758134,0.31424100066529387,0.6920900633281886,4,2.0,0.016666667535901,0.0750555396080017,1.0,485,0.0485,0,102,0.0,0,500,0.0,9.786121659098718,504.5625306852424,45270.36218238474
multiplier_32b_nominal_aug0118,arithmetic,data\augmented\graph\multiplier_32b_nominal_aug0118.pt,data\augmented\spatial\multiplier_32b_nominal_aug0118.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\multiplier_32b_nominal\timing.rpt,3.0,-0.015600612998860938,-0.06564775057188588,353.97948537260623,-0.014153587633792541,-0.011724249204564817,0.6330242312552232,1.0888537020579414,5,3.0,0.025000000372529,0.1152171865105629,1.0,472,0.0472,0,96,0.0,0,500,0.0,6.091397452953047,338.1149933712355,39242.189443428135
multiplier_32b_relaxed_aug0119,arithmetic,data\augmented\graph\multiplier_32b_relaxed_aug0119.pt,data\augmented\spatial\multiplier_32b_relaxed_aug0119.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\multiplier_32b_relaxed\timing.rpt,4.0,0.0068415330176883485,0.0,233.83853813715746,0.007296795579209073,0.05334257735174903,0.6138994870428438,1.13698730123353,0,4.0,0.025000000372529,0.1121383085846901,1.0,486,0.0486,0,84,0.0,0,500,0.0,3.779922196941875,242.2290978771201,24996.59267679257
adder_tree_64_fast_aug0120,arithmetic,data\augmented\graph\adder_tree_64_fast_aug0120.pt,data\augmented\spatial\adder_tree_64_fast_aug0120.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\adder_tree_64_fast\timing.rpt,2.0,-0.06500387161129838,-0.18687195578344878,456.1686260447895,-0.07113570918583408,-0.062278444481569196,0.4807554933545862,0.627144353152125,3,2.0,0.016666667535901,0.0771002322435379,1.0,471,0.0471,0,108,0.0,0,500,0.0,5.6331401612003225,497.42281933266673,24096.933831674218
adder_tree_64_nominal_aug0121,arithmetic,data\augmented\graph\adder_tree_64_nominal_aug0121.pt,data\augmented\spatial\adder_tree_64_nominal_aug0121.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\adder_tree_64_nominal\timing.rpt,3.0,-0.006149081308586342,-0.005797794792888071,313.4267560926967,-0.0058758116766139575,0.05778052184790271,0.45667697143924113,0.980046668527465,1,3.0,0.016666667535901,0.0773879140615463,1.0,470,0.047,0,79,0.0,0,500,0.0,2.863770379598649,350.72927983049954,23601.74885059186
adder_tree_64_relaxed_aug0122,arithmetic,data\augmented\graph\adder_tree_64_relaxed_aug0122.pt,data\augmented\spatial\adder_tree_64_relaxed_aug0122.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\adder_tree_64_relaxed\timing.rpt,4.0,0.032076871593419674,0.0,266.09747899639126,0.030353037037817006,0.06415595713101355,0.6547238244965331,1.2469334017541314,0,4.0,0.016666667535901,0.0753510296344757,1.0,483,0.0483,0,90,0.0,0,500,0.0,2.8215409443187895,253.54751500100525,14944.652844915216
cordic_pipeline_fast_aug0123,arithmetic,data\augmented\graph\cordic_pipeline_fast_aug0123.pt,data\augmented\spatial\cordic_pipeline_fast_aug0123.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\cordic_pipeline_fast\timing.rpt,2.0,-0.12587799528456162,-0.40557501463249895,457.2605915761714,-0.1165220496005818,-0.0857299604864031,0.24669280451399123,0.7023315019519821,4,2.0,0.016666667535901,0.0771002247929573,1.0,471,0.0471,0,92,0.0,0,500,0.0,13.936779371936549,470.72508374582327,56616.81630880032
